東京都21区,長島 昭久,50,民主,前
東京都21区,小田原 潔,48,自民,新
東京都21区,谷川 博之,42,無所,新
東京都21区,藤田 祐司,60,未来,新
東京都21区,佐々木 理江,30,維新,新
東京都22区,山花 郁夫,45,民主,前
東京都22区,坂内 淳,51,共産,新
東京都22区,津山 謙,39,みんな,新
東京都22区,伊藤 達也,51,自民,元
東京都22区,井原 義博,57,諸派,新
東京都22区,鹿野 晃,39,維新,新
東京都23区,石井 貴士,39,未来,新
東京都23区,伊藤 俊輔,33,維新,新
東京都23区,白川 哲也,31,みんな,新
東京都23区,櫛渕 万里,45,民主,前
東京都23区,松村 亮佑,32,共産,新
東京都23区,小倉 将信,31,自民,新
東京都24区,小林 弘幸,40,みんな,新
東京都24区,峯岸 益生,64,共産,新
東京都24区,藤井 義裕,37,維新,新
東京都24区,萩生田 光一,49,自民,元
東京都24区,阿久津 幸彦,56,民主,前
東京都25区,井上 信治,43,自民,前
東京都25区,井上 宣,38,共産,新
東京都25区,真砂 太郎,56,未来,新
東京都25区,松本 鉄平,34,維新,新
東京都25区,竹田 光明,57,民主,前
神奈川県1区,明石 行夫,53,共産,新
神奈川県1区,中林 美恵子,52,民主,前
神奈川県1区,山下 頼行,39,みんな,新
神奈川県1区,松本 純,62,自民,前
神奈川県1区,松本 孝一,52,維新,新
神奈川県2区,菅 義偉,64,自民,前
神奈川県2区,児玉 俊明,50,共産,新
神奈川県2区,三村 和也,37,民主,前
神奈川県3区,高橋 真由美,44,維新,新
神奈川県3区,勝又 恒一郎,50,民主,前
神奈川県3区,毛呂 武史,44,みんな,新
神奈川県3区,本橋 佳世,39,共産,新
神奈川県3区,小此木 八郎,47,自民,元
神奈川県3区,岡本 英子,48,未来,前
神奈川県4区,荻原 隆宏,42,民主,新
神奈川県4区,浅尾 慶一郎,48,みんな,前
神奈川県4区,山本 朋広,37,自民,元
神奈川県4区,加藤 勝広,68,共産,新
神奈川県5区,河野 敏久,56,未来,新
神奈川県5区,池田 東一郎,51,みんな,新
神奈川県5区,田中 慶秋,74,民主,前
神奈川県5区,坂井 学,47,自民,元
神奈川県5区,湯沢 大地,45,維新,新
神奈川県5区,横山 征吾,41,共産,新
神奈川県6区,上田 勇,54,公明,元
神奈川県6区,青柳 陽一郎,43,みんな,新
神奈川県6区,池田 元久,71,民主,前
神奈川県6区,藤井 悦雄,60,共産,新
神奈川県7区,比嘉 常一,54,共産,新
神奈川県7区,首藤 信彦,67,民主,前
神奈川県7区,田中 朝子,53,みんな,新
神奈川県7区,山崎 誠,50,未来,前
神奈川県7区,鈴木 馨祐,35,自民,元
神奈川県8区,釘丸 進,39,共産,新
神奈川県8区,江田 憲司,56,みんな,前
神奈川県8区,伊藤 久美子,53,民主,新
神奈川県8区,福田 峰之,48,自民,元
神奈川県9区,笠 浩史,47,民主,前
神奈川県9区,椎名 毅,37,みんな,新
神奈川県9区,堀口 望,36,共産,新
神奈川県9区,中山 展宏,44,自民,新
神奈川県10区,中野 智裕,54,共産,新
神奈川県10区,田中 和徳,63,自民,前
神奈川県10区,城島 光力,65,民主,前
神奈川県10区,久米 英一郎,47,みんな,新
神奈川県10区,石川 輝久,62,維新,新
神奈川県11区,小泉 進次郎,31,自民,前
神奈川県11区,林 公太郎,30,民主,新
神奈川県11区,斉田 道夫,64,共産,新
神奈川県11区,森本 敏秀,64,無所,新
神奈川県11区,岩田 吉喜,54,無所,新
神奈川県12区,星野 剛士,49,自民,新
神奈川県12区,沼上 常生,54,共産,新
神奈川県12区,中塚 一宏,47,民主,前
神奈川県12区,甘粕 和彦,29,維新,新
